Signal,Ticker,Sector,Last Close,52W Extreme,% From Extreme,RSI,Vol vs Avg,Date Hit,P/E,P/B,Curr Ratio,D/E,Div Yield %,EPS TTM,Graham Def,Graham Ent,Graham Score
NEW_LOW,GWAV,Other,2.94,2.85,3.16,37.5,0.4,2026-07-09,,0.09,0.21,0.528,,-41.25,N,N,2
NEW_LOW,HAO,Other,0.36,0.31,16.13,12.7,17.2,2026-07-10,,0.01,3.45,0.1,,-16.6,N,N,3
NEW_LOW,HCTI,Other,1.76,1.67,5.39,35.9,0.6,2026-07-08,0.0,0.12,0.9,0.206,,402.84,N,N,4
NEW_LOW,HODO,Other,1.38,1.3,6.15,7.5,2.8,2026-07-10,,,,,,,N,N,0
NEW_LOW,HOLO,Other,1.47,1.43,2.8,30.6,1.9,2026-07-10,,0.09,33.55,0.019,,-0.59,N,N,3
NEW_LOW,HTZ,Other,2.05,1.93,6.22,9.2,0.5,2026-07-08,,-0.82,0.78,,,-2.05,N,N,1
NEW_LOW,IPW,Other,1.53,1.44,6.25,22.0,0.2,2026-07-10,,0.02,2.19,0.451,,-59.69,N,N,3
NEW_LOW,ISPC,Other,2.5,2.26,10.62,47.0,0.5,2026-07-08,,2.28,0.62,0.313,,-329.05,N,N,1
NEW_LOW,ISPR,Other,1.63,1.01,61.39,40.3,0.3,2026-07-07,,-5.78,1.02,,,-0.6,N,N,1
NEW_LOW,IVF,Other,1.13,1.13,0.0,43.4,0.0,2026-07-10,0.0,0.13,0.9,0.265,,248.92,N,N,4
NEW_LOW,JEM,Other,0.54,0.5,8.0,37.9,0.6,2026-07-10,,0.11,2.81,0.078,,-2.29,N,N,3
NEW_LOW,KALA,Other,1.17,1.16,0.86,2.0,1.6,2026-07-10,,2.03,7.91,,,-102.01,N,N,1
NEW_LOW,KDK,Other,4.86,4.83,0.62,30.8,0.6,2026-07-10,,-3.51,3.69,,,-2.43,N,N,2
